class,x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32,x33,y33,z33,visibility33
Reverse fly,0.557797432,-0.006156288,-0.422417313,0.999340832,0.571136057,-0.042425562,-0.405078351,0.998607039,0.580167234,-0.045247935,-0.405265391,0.99836576,0.589383483,-0.044349443,-0.405425072,0.998111248,0.546737969,-0.042030156,-0.394152164,0.999084949,0.538314164,-0.039967034,-0.394095421,0.99900341,0.529397607,-0.038322959,-0.394228578,0.999065697,0.608293772,-0.027962672,-0.243916914,0.998607159,0.524806321,-0.029543666,-0.188640133,0.99933511,0.578947902,0.019276552,-0.359464228,0.998841882,0.548572659,0.02065284,-0.341975033,0.999302626,0.7122491,0.104974337,-0.160756022,0.994749129,0.457059711,0.131674021,-0.113617942,0.998990178,0.848522544,0.263117462,-0.245962098,0.976972103,0.356367767,0.285624206,-0.247934535,0.977279365,0.957344532,0.317171216,-0.557411492,0.897039771,0.232406348,0.34482643,-0.637273312,0.936730683,0.996771812,0.354531974,-0.634135962,0.79517746,0.201455548,0.354459107,-0.717427433,0.873755336,0.969336212,0.346657574,-0.692898154,0.808882296,0.212582201,0.345803589,-0.775925457,0.882280588,0.949645519,0.338508785,-0.594578981,0.851213515,0.228163093,0.347923309,-0.678398967,0.899594605,0.656466484,0.599462628,-0.00804556,0.985395014,0.514335155,0.601419151,0.009161258,0.994138002,0.669087768,0.820906639,0.209032491,0.885011077,0.490164667,0.836926877,0.194481075,0.914925873,0.668482363,0.973610699,0.636988282,0.569890678,0.502287745,0.9904688,0.533741117,0.699781954,0.666683137,0.967621207,0.673132062,0.507227123,0.510883987,0.991761506,0.563574731,0.57131654,0.699991226,1.115210772,0.544323564,0.431928128,0.450962156,1.167465925,0.413437784,0.494870275
Reverse fly,0.554532886,0.008595469,-0.397112578,0.999405384,0.567902029,-0.029039139,-0.387616485,0.998744011,0.577192247,-0.031797029,-0.387750179,0.998526573,0.586507201,-0.032863274,-0.387825191,0.998297274,0.543014228,-0.024670636,-0.378744781,0.999174714,0.53475368,-0.023960132,-0.378659904,0.999100983,0.526471972,-0.02345123,-0.378777266,0.999157071,0.60466677,-0.026121991,-0.247233704,0.998743951,0.524495661,-0.023255182,-0.200358242,0.999399841,0.575962543,0.029295117,-0.340237439,0.99895668,0.544290423,0.030898273,-0.324766338,0.999371469,0.708774209,0.110583015,-0.145501927,0.995270431,0.458554447,0.132554039,-0.1258367,0.999089181,0.814336419,0.299694121,-0.118383326,0.978505015,0.368246377,0.312440068,-0.176512375,0.978594542,0.910388947,0.389081508,-0.340372384,0.905887604,0.261756003,0.3787916,-0.479723275,0.942390501,0.9457587,0.417522311,-0.404381275,0.8126719,0.219654605,0.383736819,-0.53978622,0.885126412,0.917062104,0.40498504,-0.466470391,0.825582504,0.232584864,0.365827471,-0.610952675,0.893047929,0.897843957,0.398357034,-0.375302732,0.864179134,0.253040761,0.368540913,-0.521391571,0.908735454,0.654798687,0.599853694,-0.004558018,0.986050844,0.513693273,0.601795375,0.005819184,0.99435997,0.670024037,0.831563115,0.151439533,0.890892863,0.490424335,0.844855547,0.140184447,0.919838846,0.668677926,0.976769149,0.451699674,0.586969197,0.502550781,0.989835143,0.354193062,0.709031701,0.666669309,0.973084152,0.475325048,0.530989349,0.511226773,0.988391757,0.37268135,0.587365746,0.702040911,1.115759254,0.378232241,0.443259329,0.469306886,1.089649439,0.251656055,0.500771761
Reverse fly,0.555357873,0.010848873,-0.398502052,0.999463916,0.569878697,-0.02557346,-0.384096593,0.998867989,0.579400003,-0.026577223,-0.384223402,0.998672128,0.58896935,-0.026914366,-0.384245008,0.998465657,0.544193804,-0.023845876,-0.379144371,0.999255776,0.535794497,-0.023698274,-0.379052162,0.999189019,0.527315617,-0.023697698,-0.379109889,0.999239326,0.606591582,-0.022998225,-0.236813664,0.998867869,0.524947166,-0.021850061,-0.211448148,0.999457896,0.576705575,0.033181164,-0.340795487,0.999060273,0.54508394,0.033519868,-0.331573308,0.999433517,0.706987381,0.116140828,-0.151829869,0.995741487,0.462688684,0.132240072,-0.132585257,0.999176919,0.799469948,0.310830861,-0.114516839,0.980202198,0.382183313,0.318758905,-0.162794173,0.97939533,0.884336472,0.411537588,-0.31151548,0.914718449,0.283217669,0.402257591,-0.430410326,0.946926951,0.913767338,0.456225395,-0.37409696,0.830046713,0.23637636,0.414970577,-0.485552371,0.894442379,0.878210187,0.441651434,-0.433425903,0.841919541,0.25013864,0.401779383,-0.558069348,0.902000189,0.860264778,0.42710951,-0.343629897,0.876823306,0.274492383,0.40426302,-0.471877158,0.916372657,0.654480577,0.598505795,-0.00051252,0.986998796,0.514358163,0.600925684,0.001755588,0.994672,0.670043766,0.831452131,0.162561417,0.894614697,0.490503311,0.844515204,0.13713935,0.923561096,0.668664813,0.97736454,0.472680509,0.598280132,0.502238929,0.990201116,0.361329824,0.714411736,0.666445136,0.973104417,0.49701947,0.547563553,0.511689723,0.987482965,0.380209982,0.594943523,0.702354431,1.108617783,0.399842918,0.451020896,0.451966941,1.107881308,0.254836202,0.503165662
Reverse fly,0.556137502,0.00918813,-0.403879166,0.999514103,0.570023954,-0.027220001,-0.393327296,0.998975575,0.578753173,-0.028017115,-0.393453598,0.998799026,0.587398589,-0.027976565,-0.393487036,0.998613,0.545163751,-0.026059158,-0.388085067,0.999324262,0.536146045,-0.025796298,-0.387990534,0.999262571,0.528242469,-0.025525507,-0.388106316,0.999306798,0.604483485,-0.023074236,-0.257978439,0.998975873,0.528595448,-0.021343766,-0.232198983,0.99950403,0.576442778,0.032585196,-0.349932045,0.99915272,0.545652866,0.032703109,-0.340797246,0.999488175,0.704359353,0.119020931,-0.194432616,0.996165812,0.465303272,0.132028684,-0.159390002,0.999254882,0.770140886,0.30816251,-0.188215777,0.981591284,0.391536117,0.328083366,-0.232639,0.979415536,0.821872115,0.437381268,-0.392154634,0.922659397,0.310766995,0.445617318,-0.518081307,0.949829519,0.849725604,0.495165139,-0.462466806,0.845881402,0.282178819,0.497196257,-0.578934073,0.901386082,0.824112058,0.481914639,-0.51555407,0.856735528,0.301253468,0.49395144,-0.647617877,0.908725977,0.809152305,0.462012798,-0.420485675,0.888203263,0.316541016,0.475933105,-0.557803452,0.922186553,0.653845727,0.597546279,-0.000788569,0.988110781,0.514364958,0.600099444,0.002006353,0.995077133,0.670041203,0.822610319,0.155843109,0.898202181,0.490579695,0.838799357,0.161825269,0.923686087,0.669256985,0.976774037,0.534084976,0.604498267,0.498807251,0.987338781,0.481279075,0.707202494,0.666738629,0.972456872,0.566410363,0.553795755,0.510611475,0.983716547,0.510254622,0.593996108,0.702218652,1.105415463,0.466927469,0.450412512,0.443909585,1.118323088,0.337524623,0.491916895
Reverse fly,0.55472219,0.008331317,-0.45287022,0.999558091,0.569410682,-0.028169923,-0.446464241,0.999069989,0.577838063,-0.028816562,-0.446522623,0.998911083,0.586079717,-0.028689275,-0.446512282,0.998742998,0.545745254,-0.027067201,-0.435231119,0.99938339,0.53705138,-0.026651811,-0.435201496,0.999326348,0.52890569,-0.026145391,-0.435329258,0.99936527,0.603664339,-0.022351511,-0.313611686,0.999070942,0.530747771,-0.021034729,-0.265784264,0.999541819,0.574321151,0.033471901,-0.399939299,0.999234796,0.543971658,0.032956641,-0.383807123,0.999536097,0.70339334,0.131568685,-0.226344734,0.996544957,0.468147933,0.131494433,-0.188001588,0.999325097,0.757689238,0.322764754,-0.219133899,0.982139051,0.405851692,0.334359497,-0.23171258,0.978810012,0.782813311,0.481995225,-0.382639945,0.928589463,0.339545429,0.475459248,-0.484022558,0.951078534,0.794141889,0.542258263,-0.445147425,0.858058035,0.316078454,0.53492409,-0.54337877,0.905722201,0.770779252,0.520561039,-0.498237938,0.868206978,0.332117617,0.527784824,-0.610647082,0.913124263,0.759167016,0.498742044,-0.408382505,0.896738052,0.345576108,0.508305967,-0.522491872,0.925964773,0.651877761,0.597911537,-0.000849758,0.989082932,0.512215018,0.599598646,0.002022709,0.995465934,0.670173168,0.824056685,0.158619553,0.903138518,0.490451664,0.838956773,0.164779544,0.927927732,0.670018852,0.975557685,0.582081199,0.619265616,0.496874154,0.98716867,0.509971797,0.715243638,0.666980207,0.972456574,0.616752684,0.560267389,0.50957495,0.979963064,0.541639984,0.595468581,0.703102112,1.10635376,0.502056539,0.461259604,0.444039196,1.136938095,0.387512237,0.497552693
Reverse fly,0.55517894,0.009070203,-0.473794878,0.999591589,0.570107043,-0.028098702,-0.466343582,0.999141932,0.578693032,-0.028355097,-0.466406673,0.998997033,0.58719641,-0.028025858,-0.466431201,0.998844504,0.546112657,-0.02769167,-0.455908626,0.999426365,0.537142575,-0.027384304,-0.455919266,0.999371827,0.529555678,-0.026897183,-0.45608145,0.999407172,0.604239404,-0.021645315,-0.322929323,0.999142647,0.531893551,-0.021289764,-0.27505821,0.999565899,0.57442373,0.037010606,-0.414464623,0.999305069,0.543745756,0.034431893,-0.39941299,0.999576151,0.70312655,0.132138342,-0.222085744,0.996881068,0.469401985,0.130598739,-0.186080232,0.999388635,0.752792239,0.337212414,-0.163897634,0.981517494,0.416091859,0.33798188,-0.195983604,0.978523314,0.760597825,0.492411435,-0.3119798,0.93192929,0.354992241,0.485026717,-0.439654589,0.952314615,0.759548843,0.558161736,-0.370076567,0.865930617,0.333613515,0.546471596,-0.499366045,0.909944236,0.741307139,0.523405135,-0.423098028,0.875577152,0.348719776,0.534595311,-0.567115963,0.917234182,0.734886229,0.501917481,-0.335808814,0.901753247,0.361050785,0.515300453,-0.476727724,0.929253638,0.651275873,0.598332763,0.004324306,0.989766657,0.511967599,0.599830091,-0.003444861,0.995777011,0.671131074,0.835334837,0.106868029,0.904169559,0.488043219,0.855100572,0.087396637,0.930551291,0.670462012,0.981290758,0.569799185,0.614016771,0.482736439,1.082102656,0.433903307,0.715280294,0.667140961,0.983080983,0.609532475,0.554447234,0.492619216,1.10672009,0.465050936,0.584109068,0.708753407,1.131256938,0.488697618,0.453054696,0.444185495,1.205839753,0.290726334,0.491960943
Reverse fly,0.55410111,0.009499392,-0.458612621,0.999601245,0.56982857,-0.027586525,-0.453886926,0.999160409,0.578646243,-0.027650559,-0.453966379,0.999022543,0.587455451,-0.027200462,-0.454043299,0.998881161,0.546343207,-0.027489087,-0.440552145,0.999428213,0.537744164,-0.027301162,-0.440566301,0.999371529,0.530009925,-0.026860455,-0.440806538,0.999406874,0.604570329,-0.020578954,-0.31549713,0.999156535,0.533137977,-0.021617452,-0.253434241,0.999554694,0.572645426,0.037680447,-0.399591416,0.999358118,0.542114556,0.034997545,-0.380746067,0.999603212,0.702391684,0.129927024,-0.201973081,0.997175455,0.469978184,0.13007246,-0.165509239,0.99944526,0.743176639,0.339340508,-0.108919024,0.979844987,0.422526598,0.334964484,-0.150289416,0.978257,0.729076743,0.501108468,-0.226944759,0.932874918,0.368888974,0.492515653,-0.369895995,0.953363597,0.722548485,0.563288629,-0.281117976,0.870343447,0.351504534,0.554738939,-0.428609371,0.913743198,0.704753637,0.527017057,-0.332945883,0.879535973,0.368676066,0.541415572,-0.496486247,0.920812249,0.702226222,0.507632613,-0.248171881,0.903514743,0.379455745,0.522638142,-0.405317485,0.931934536,0.648764193,0.599222362,0.008184152,0.990349054,0.510603786,0.599797606,-0.007443311,0.996052325,0.672851443,0.846893072,0.077993706,0.903206944,0.483677864,0.853702903,0.058609445,0.93182075,0.671204209,0.98930347,0.53698808,0.601901531,0.475818157,1.10711813,0.404928386,0.710758984,0.667245448,0.992739081,0.576892734,0.546312273,0.485014915,1.137369037,0.436559439,0.571494102,0.716477215,1.163842916,0.451873958,0.436968744,0.443403572,1.228795528,0.258755237,0.480049103
Reverse fly,0.551886559,0.008921734,-0.460448682,0.999586284,0.567320943,-0.028287759,-0.458632708,0.999125779,0.575599909,-0.028097946,-0.458726943,0.998991847,0.584019363,-0.027510641,-0.458825976,0.998855412,0.546123505,-0.027767546,-0.44183436,0.999385834,0.538137197,-0.027767608,-0.441876888,0.999322295,0.530369997,-0.02732899,-0.44215709,0.999358594,0.604458034,-0.020568747,-0.325657815,0.999121606,0.534472227,-0.021952,-0.251050234,0.999502718,0.569721103,0.037605777,-0.403882921,0.999390423,0.541166544,0.034743369,-0.380755454,0.999611676,0.701644063,0.128055066,-0.212366268,0.997428238,0.47104758,0.129950106,-0.162573412,0.999493897,0.738885045,0.333090603,-0.139108151,0.977516413,0.423527867,0.331169724,-0.160139099,0.97738117,0.718003333,0.499770284,-0.272787958,0.933120847,0.373315275,0.491245717,-0.402038157,0.953325927,0.713122666,0.559788883,-0.329210818,0.87356627,0.356022984,0.553788781,-0.464047015,0.915884554,0.69442755,0.526905179,-0.381589562,0.88233012,0.374106228,0.537440896,-0.531159163,0.922875166,0.691388547,0.508197129,-0.294249684,0.90409559,0.385309398,0.518617094,-0.437773317,0.933160663,0.646005869,0.599602818,0.008431888,0.990769565,0.509291828,0.59968555,-0.007744207,0.996301591,0.67298013,0.847258329,0.08693628,0.902532518,0.480468601,0.855660856,0.056834459,0.933863878,0.671464682,0.991959333,0.560783207,0.593877137,0.471368402,1.125628591,0.411032766,0.712067366,0.667184055,0.996436,0.601278603,0.543144941,0.480705649,1.156063557,0.442786992,0.561552942,0.71898818,1.169440985,0.471317708,0.426220238,0.4427104,1.248976588,0.249976277,0.474400848
Reverse fly,0.549576819,0.008609904,-0.427892685,0.99957484,0.56631875,-0.028584324,-0.431450784,0.999102831,0.574960947,-0.028453996,-0.431523323,0.998972952,0.583769441,-0.027860552,-0.431617737,0.998843849,0.544973016,-0.028193336,-0.411533266,0.999353647,0.537535667,-0.028133096,-0.411552757,0.999284029,0.530209541,-0.027619623,-0.411830097,0.999324322,0.604990482,-0.020389004,-0.322578847,0.999096751,0.534599185,-0.022215199,-0.232489079,0.999459386,0.568395495,0.03732308,-0.379706383,0.999421895,0.539164722,0.034501109,-0.352246165,0.999620318,0.701361835,0.127444714,-0.21597299,0.997653782,0.471823454,0.129159063,-0.154590219,0.999537826,0.738107204,0.336017668,-0.137089774,0.975298524,0.422244608,0.330398738,-0.122935638,0.976451397,0.717174113,0.503327608,-0.23481293,0.931784868,0.370736212,0.494260043,-0.31181699,0.953088462,0.711422801,0.56422478,-0.284999222,0.874408364,0.354006201,0.556382775,-0.363720506,0.917443037,0.693827987,0.529307425,-0.333982766,0.882933915,0.372619748,0.539020956,-0.429692596,0.924442351,0.691356003,0.510487795,-0.254100412,0.903108716,0.383310556,0.519984007,-0.346048892,0.934185743,0.645507336,0.599566281,0.008038932,0.991096616,0.508498549,0.599188387,-0.007364242,0.996498942,0.672933221,0.849067688,0.069695719,0.901732922,0.477109998,0.854271591,0.057721365,0.935138345,0.67120707,0.992907405,0.525480747,0.586491346,0.469066083,1.108252048,0.400535524,0.710261822,0.66621387,0.997743905,0.565317035,0.538318276,0.478449881,1.137701035,0.43200779,0.551650047,0.718431115,1.164948821,0.442994684,0.41518724,0.438974917,1.23374486,0.258027881,0.466245234
Reverse fly,0.549957871,0.007769073,-0.447570801,0.999604583,0.566590428,-0.032033302,-0.443644106,0.999167323,0.575151205,-0.031052999,-0.443713188,0.999047637,0.583896518,-0.029653205,-0.443748176,0.998929918,0.545171142,-0.0310835,-0.428575218,0.99939549,0.537771046,-0.030222302,-0.428565979,0.99932766,0.530461133,-0.029076781,-0.42878598,0.999364495,0.606273293,-0.02041919,-0.31389153,0.999159873,0.534562945,-0.022521403,-0.244532853,0.999483645,0.56879133,0.036926638,-0.392747939,0.999471724,0.539441705,0.034243006,-0.371707976,0.999650061,0.701129317,0.128263071,-0.214110807,0.997876883,0.471769959,0.128801018,-0.162279814,0.999579012,0.741148591,0.340641618,-0.139806837,0.975103855,0.421649039,0.330397695,-0.166889027,0.975773215,0.731125653,0.504581749,-0.259147733,0.935088933,0.366466999,0.484492332,-0.40529722,0.953793406,0.729790449,0.56660682,-0.314048499,0.881261587,0.346964836,0.547473669,-0.464231551,0.920156419,0.712207496,0.530031741,-0.364533305,0.889371455,0.363169968,0.534619391,-0.528961957,0.92711246,0.7072559,0.510435581,-0.280510247,0.907796562,0.375421584,0.51588434,-0.440860361,0.936405599,0.644960523,0.599438548,0.00822241,0.991660476,0.508535028,0.59921819,-0.007569185,0.996739686,0.671877146,0.845411003,0.078418605,0.90170455,0.478412449,0.853295922,0.085019782,0.936297476,0.671182036,0.99218601,0.553079069,0.582462192,0.470766932,1.090427756,0.429701477,0.708134353,0.665871382,0.996198535,0.594935,0.535079956,0.479765803,1.117105365,0.460311234,0.545739651,0.717460394,1.156784773,0.481056541,0.409251899,0.438871056,1.227347732,0.291605413,0.460692853
Reverse fly,0.552835703,0.003029394,-0.445931852,0.999633789,0.567378998,-0.035976384,-0.434453964,0.999230146,0.575402498,-0.034053434,-0.434551656,0.999120533,0.584172845,-0.031802926,-0.43457666,0.999013305,0.547438323,-0.035924587,-0.423404157,0.99943769,0.540574551,-0.034693077,-0.423404127,0.999372661,0.533713162,-0.033078585,-0.423604667,0.999405742,0.606534839,-0.020442022,-0.286185741,0.999222994,0.534614921,-0.022620849,-0.237191275,0.999512374,0.569586158,0.035018217,-0.387206823,0.999518096,0.541243196,0.032369439,-0.371471107,0.999678373,0.700035155,0.128453568,-0.198325142,0.998076737,0.472102404,0.129018411,-0.160850167,0.999615848,0.743780792,0.340049773,-0.158649549,0.974825978,0.418848932,0.334824026,-0.19066523,0.975278914,0.74808085,0.503180206,-0.28036198,0.937387049,0.357184261,0.483380735,-0.443327129,0.953538716,0.747796118,0.566254199,-0.360505641,0.886260331,0.334336519,0.545003653,-0.499728739,0.921296895,0.72975415,0.53666383,-0.411932856,0.894127786,0.350268394,0.533463478,-0.558660984,0.928375959,0.723016202,0.514933586,-0.301584333,0.911255419,0.363909304,0.513985813,-0.478480965,0.937466323,0.644636691,0.600954056,0.009214476,0.992067873,0.508764863,0.600129962,-0.00855229,0.996939182,0.671752572,0.847489953,0.094065093,0.901256502,0.478778213,0.853242338,0.071132943,0.937797785,0.671177983,0.992010832,0.561734915,0.577530563,0.468800932,1.103576541,0.423951864,0.709081948,0.665858328,0.995189369,0.601606965,0.532558799,0.477133036,1.132554293,0.454720646,0.538132906,0.716741979,1.152515888,0.48536396,0.403678745,0.438247263,1.228311658,0.270787537,0.457354099
Reverse fly,0.553066373,0.00548423,-0.403395593,0.999669433,0.567862809,-0.035541561,-0.394430518,0.999305248,0.576551557,-0.03385479,-0.39451009,0.999206483,0.585861027,-0.031738251,-0.394524276,0.999109745,0.54714793,-0.035337165,-0.386835188,0.999492049,0.539700627,-0.034267779,-0.38678202,0.999433219,0.532151997,-0.032765303,-0.38687095,0.999462783,0.607503474,-0.020436842,-0.259046286,0.999298871,0.530417383,-0.022661556,-0.223600656,0.999558747,0.570934892,0.038540486,-0.349100739,0.999565721,0.541136503,0.035183217,-0.33762005,0.999709904,0.700037241,0.128023952,-0.186715335,0.998267353,0.471074998,0.133426756,-0.151198089,0.999652147,0.748056412,0.336143464,-0.153621912,0.976802826,0.413593143,0.32999146,-0.198905408,0.976208389,0.772413135,0.480328023,-0.304739296,0.942846894,0.341293335,0.467001915,-0.455144346,0.956411481,0.794700742,0.538724661,-0.370633066,0.895987391,0.312627971,0.522193193,-0.509026051,0.926454544,0.771536946,0.517412305,-0.424533188,0.903277397,0.328452408,0.510145485,-0.57070303,0.93321085,0.754838824,0.496995747,-0.329652131,0.918802321,0.344191551,0.493859887,-0.490150064,0.941652298,0.645892024,0.596126854,0.009109152,0.992717028,0.508881152,0.59664458,-0.008471248,0.997173429,0.669831574,0.821853459,0.172857314,0.906735957,0.47921443,0.832627594,0.151227728,0.941108286,0.67130208,0.974353969,0.566753149,0.600717664,0.481885046,0.998201549,0.445235401,0.723740757,0.665921807,0.976107657,0.606407344,0.552481771,0.493744552,1.000245929,0.46763891,0.556778014,0.707263708,1.100087523,0.49733156,0.429856271,0.438457012,1.150575995,0.350234807,0.478008866
